Water Name,County,Species,Quantity,Ave Length,Date
POSEY L,GARFIELD,RAINBOW,1034,9.94,07/15/2005 12:00:00 AM
POSEY L,GARFIELD,RAINBOW,1016,11.01,08/18/2005 12:00:00 AM
POT L A-8,SUMMIT,BROOK TROUT,402,2.65,07/13/2005 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,559,10.28,06/06/2005 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,575,10.28,06/20/2005 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,561,10.96,07/06/2005 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,438,11.86,08/05/2005 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,716,11.86,08/05/2005 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,558,11.16,08/16/2005 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,558,11.16,08/30/2005 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,559,10.28,06/06/2005 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,575,10.28,06/20/2005 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,561,10.96,07/06/2005 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,840,12.77,07/20/2005 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,278,11.86,08/05/2005 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,558,11.16,08/16/2005 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,558,11.16,08/30/2005 12:00:00 AM
PRICE R,UTAH,BROWN TROUT,5011,5.21,06/17/2005 12:00:00 AM
PRICE R,CARBON,TIGER TROUT,4000,4.14,07/28/2005 12:00:00 AM
PRICE R,CARBON,TIGER TROUT,6000,4.14,07/28/2005 12:00:00 AM
PRICE R(LWR FISH CR),UTAH,BROWN TROUT,2031,5.21,06/17/2005 12:00:00 AM
PRICE R(LWR FISH CR),CARBON,BROWN TROUT,8580,5.15,06/20/2005 12:00:00 AM
PRICE R(LWR FISH CR),CARBON,BROWN TROUT,7450,5.16,06/23/2005 12:00:00 AM
PRICE R(LWR FISH CR),CARBON,BROWN TROUT,1306,5.16,06/24/2005 12:00:00 AM
PRICE R(LWR FISH CR),UTAH,BROWN TROUT,5971,5.16,06/24/2005 12:00:00 AM
PROVIDENCE CR,CACHE,BROWN TROUT,1007,5.17,07/13/2005 12:00:00 AM
PROVO R,SUMMIT,RAINBOW,251,10.31,07/01/2005 12:00:00 AM
PROVO R,SUMMIT,RAINBOW,251,10.31,07/01/2005 12:00:00 AM
PROVO R,SUMMIT,RAINBOW,390,10.77,07/13/2005 12:00:00 AM
PROVO R,SUMMIT,RAINBOW,390,10.77,07/15/2005 12:00:00 AM
PROVO R,SUMMIT,RAINBOW,141,10.44,07/28/2005 12:00:00 AM
PROVO R,SUMMIT,RAINBOW,141,10.44,07/28/2005 12:00:00 AM
PUFFER L,BEAVER,RAINBOW,2071,10.02,06/29/2005 12:00:00 AM
PUFFER L,BEAVER,RAINBOW,1928,10.02,06/29/2005 12:00:00 AM
PUFFER L,BEAVER,RAINBOW,682,9.98,07/11/2005 12:00:00 AM
PUFFER L,BEAVER,BROOK TROUT,2999,3.04,08/02/2005 12:00:00 AM
PURPLE L GT,GARFIELD,BROOK TROUT,504,2.34,07/10/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,528,14.16,03/09/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,550,14.16,03/09/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,203,16.670000000000002,03/09/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,550,14.16,03/09/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,350,16.47,03/14/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,249,14.44,04/15/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,1850,9.449999999999999,11/16/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,1850,9.449999999999999,11/16/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,1850,9.449999999999999,11/16/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,1850,9.449999999999999,11/16/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,1555,10.3,11/21/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,1491,10.3,11/21/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,1491,10.3,11/21/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,1491,10.3,11/21/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,1453,10.09,11/22/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,1453,10.09,11/22/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,1476,10.09,11/22/2005 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,1453,10.09,11/22/2005 12:00:00 AM
QUARTER CORNER LG103,SUMMIT,RAINBOW,946,9.36,05/23/2005 12:00:00 AM
QUEANT L WR-4,DUCHESNE,BROOK TROUT,1997,2.65,07/15/2005 12:00:00 AM
RAFT L BTN,WAYNE,BROOK TROUT,493,2.33,07/10/2005 12:00:00 AM
RAFT L BTN,WAYNE,GRAYLING ARCTIC,990,0.76,07/18/2005 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,1000,10,04/28/2005 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,400,10.28,05/25/2005 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,603,9.75,06/03/2005 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,403,10.28,06/24/2005 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,399,10.96,07/08/2005 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,301,11.16,08/19/2005 12:00:00 AM
RAM L GR-24,DAGGETT,GRAYLING ARCTIC,990,0.76,07/18/2005 12:00:00 AM
RED CR RES,DUCHESNE,RAINBOW,778,9.539999999999999,06/09/2005 12:00:00 AM
RED FLEET RES,UINTAH,RAINBOW,9990,3.03,06/06/2005 12:00:00 AM
RED FLEET RES,UINTAH,RAINBOW,3840,8.050000000000001,06/06/2005 12:00:00 AM
RED FLEET RES,UINTAH,RAINBOW,3840,8.050000000000001,06/06/2005 12:00:00 AM
RED FLEET RES,UINTAH,RAINBOW,2400,8.050000000000001,06/06/2005 12:00:00 AM
RED FLEET RES,UINTAH,RAINBOW,2400,8.050000000000001,06/06/2005 12:00:00 AM
RED FLEET RES,UINTAH,RAINBOW,3840,8.050000000000001,06/06/2005 12:00:00 AM
RED FLEET RES,UINTAH,RAINBOW,3840,8.050000000000001,06/06/2005 12:00:00 AM
RED PINE L,SALT LAKE,CUTTHROAT,1102,1.4,09/28/2005 12:00:00 AM
"RED PINE L, UPPER",SALT LAKE,CUTTHROAT,1506,1.4,09/28/2005 12:00:00 AM
REIDS L W-38,SUMMIT,BROOK TROUT,496,2.65,07/13/2005 12:00:00 AM
REX RES,SEVIER,RAINBOW,4011,4.89,05/24/2005 12:00:00 AM
RICHES POND,SANPETE,BROOK TROUT,151,3.12,08/04/2005 12:00:00 AM
RIDGE L BTN,GARFIELD,BROOK TROUT,99,2.33,07/10/2005 12:00:00 AM
RIM L BTS,GARFIELD,BROOK TROUT,296,2.33,07/10/2005 12:00:00 AM
ROCK CR,DUCHESNE,RAINBOW,1060,10.77,07/01/2005 12:00:00 AM
ROCK CR,DUCHESNE,RAINBOW,1060,10.77,07/22/2005 12:00:00 AM
ROCK CR,DUCHESNE,RAINBOW,504,12.14,09/19/2005 12:00:00 AM
ROCK II L X-97,DUCHESNE,GRAYLING ARCTIC,990,0.76,07/18/2005 12:00:00 AM
ROCK L A-10,SUMMIT,BROOK TROUT,804,2.65,07/13/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,TIGER TROUT,11130,2.99,05/10/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,TIGER TROUT,11130,2.99,05/10/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,TIGER TROUT,13780,2.99,05/20/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,TIGER TROUT,13780,2.99,05/20/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,TIGER TROUT,4999,4.64,09/01/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,6500,6.08,10/31/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,6000,6.08,10/31/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,7000,6.08,10/31/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,5150,6.08,10/31/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,6000,6.08,10/31/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,6000,6.08,10/31/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,6000,6.08,10/31/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,6500,6.08,10/31/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,6850,6.08,10/31/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,6000,6.08,10/31/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,5750,6.08,11/01/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,5000,6.08,11/01/2005 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,5000,6.08,11/01/2005 12:00:00 AM
ROUND L NBS,WAYNE,BROOK TROUT,1005,2.33,07/10/2005 12:00:00 AM
ROUND L TLM,WAYNE,RAINBOW,1510,5.39,06/10/2005 12:00:00 AM
ROUND WILLOW BOTTOM,GARFIELD,CUTTHROAT,344,7.06,07/18/2005 12:00:00 AM
ROUND WILLOW BOTTOM,GARFIELD,TIGER TROUT,1000,3.84,07/18/2005 12:00:00 AM
ROUND WILLOW BOTTOM,GARFIELD,CUTTHROAT,1000,1.94,10/04/2005 12:00:00 AM
ROW L 3 GT,GARFIELD,RAINBOW,389,10.15,07/19/2005 12:00:00 AM
ROW L 7-BANANA-GT,GARFIELD,BROOK TROUT,504,2.34,07/10/2005 12:00:00 AM
ROW L 7-BANANA-GT,GARFIELD,RAINBOW,392,10.15,07/19/2005 12:00:00 AM
ROW L 8 GT,GARFIELD,BROOK TROUT,252,2.34,07/10/2005 12:00:00 AM
ROW L 8 GT,GARFIELD,GRAYLING ARCTIC,990,0.76,07/18/2005 12:00:00 AM
RUTH L BR-40,SUMMIT,BROOK TROUT,496,2.65,07/13/2005 12:00:00 AM
SALEM POND,UTAH,RAINBOW,501,8.84,03/29/2005 12:00:00 AM
SALEM POND,UTAH,RAINBOW,998,9.210000000000001,04/19/2005 12:00:00 AM
SALEM POND,UTAH,RAINBOW,603,9.99,05/09/2005 12:00:00 AM
SALEM POND,UTAH,RAINBOW,600,9.99,05/10/2005 12:00:00 AM
SALEM POND,UTAH,BULLHEAD CHANNEL CAT,938,14.94,05/13/2005 12:00:00 AM
SALEM POND,UTAH,BULLHEAD CHANNEL CAT,750,17.88,05/26/2005 12:00:00 AM
SALEM POND,UTAH,BULLHEAD CHANNEL CAT,750,17.88,06/10/2005 12:00:00 AM
SALEM POND,UTAH,BULLHEAD CHANNEL CAT,750,17.88,06/23/2005 12:00:00 AM
SALEM POND,UTAH,BULLHEAD CHANNEL CAT,1125,15.62,07/07/2005 12:00:00 AM
SALEM POND,UTAH,BULLHEAD CHANNEL CAT,1125,14.94,07/18/2005 12:00:00 AM
SALEM POND,UTAH,BULLHEAD CHANNEL CAT,938,15.62,08/01/2005 12:00:00 AM
SALEM POND,UTAH,BULLHEAD CHANNEL CAT,625,17.88,08/15/2005 12:00:00 AM
SALEM POND,UTAH,BULLHEAD CHANNEL CAT,1125,15.62,08/29/2005 12:00:00 AM
SALEM POND,UTAH,RAINBOW,500,12.14,09/06/2005 12:00:00 AM
SALEM POND,UTAH,RAINBOW,504,12.14,09/29/2005 12:00:00 AM
SALEM POND,UTAH,RAINBOW,1041,8.86,09/29/2005 12:00:00 AM
SALEM POND,UTAH,LAKE TROUT,1009,6.09,12/15/2005 12:00:00 AM
SALEM POND,UTAH,LAKE TROUT,1000,10.56,12/15/2005 12:00:00 AM
SALINA RES,SEVIER,RAINBOW,1562,10.18,06/20/2005 12:00:00 AM
"SAND COVE RES, LOWER",WASHINGTON,BASS LARGEMOUTH,401,3.67,03/22/2005 12:00:00 AM
"SAND COVE RES, UPPER",WASHINGTON,RAINBOW,1699,8.210000000000001,03/01/2005 12:00:00 AM
"SAND COVE RES, UPPER",WASHINGTON,RAINBOW,1699,8.210000000000001,03/01/2005 12:00:00 AM
"SAND COVE RES, UPPER",WASHINGTON,BASS LARGEMOUTH,450,3.67,03/22/2005 12:00:00 AM
SANTA CLARA R,WASHINGTON,BROWN TROUT,3015,5.16,06/22/2005 12:00:00 AM
SANTAQUIN RES,UTAH,RAINBOW,1001,9.14,04/12/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,34650,3.3,07/18/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,32340,3.14,07/18/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,32802,3.3,07/18/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,32340,3.3,07/18/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,35245,3.21,07/18/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,41287,3.21,07/19/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,33264,3.3,07/19/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,36960,3.3,07/19/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,37259,3.21,07/19/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,37884,3.3,07/19/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,37323,3.27,07/20/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,37323,3.27,07/20/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,20140,3.21,07/20/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,29667,3.27,07/20/2005 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,11094,4.79,09/07/2005 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,10320,4.79,09/07/2005 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,10320,4.79,09/07/2005 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,10320,4.79,09/07/2005 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,10320,4.79,09/08/2005 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,10320,4.79,09/08/2005 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,10320,4.79,09/08/2005 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,10320,4.79,09/08/2005 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,10062,4.79,09/16/2005 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,10320,4.79,09/16/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,5040,6.56,10/12/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,5040,6.56,10/12/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,5040,6.56,10/13/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,5040,6.56,10/13/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,5040,6.56,10/13/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,5040,6.56,10/13/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,2370,6.69,10/14/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4740,6.69,10/14/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4740,6.69,10/14/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4740,6.69,10/14/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6048,6.56,10/17/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4740,6.69,10/17/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4740,6.69,10/17/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,5740,6.61,10/17/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4740,6.69,10/17/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4740,6.69,10/17/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4680,6.72,10/18/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,3900,6.72,10/18/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4680,6.72,10/18/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,5460,6.72,10/18/2005 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,3705,6.72,10/18/2005 12:00:00 AM
SCOUT L,IRON,RAINBOW,588,12.77,07/22/2005 12:00:00 AM
SCOUT L Z-12,DUCHESNE,RAINBOW,500,10.36,07/06/2005 12:00:00 AM
SCOUT L Z-12,DUCHESNE,RAINBOW,500,10.77,07/11/2005 12:00:00 AM
SCOUT L Z-12,DUCHESNE,RAINBOW,499,10.44,07/28/2005 12:00:00 AM
SCOUT L Z-12,DUCHESNE,RAINBOW,500,10.39,08/03/2005 12:00:00 AM
SCOUT L Z-12,DUCHESNE,RAINBOW,502,10.39,08/08/2005 12:00:00 AM
SCOUT POND,SANPETE,BROOK TROUT,53,3.12,08/04/2005 12:00:00 AM
SCOW L BR-12,SUMMIT,BROOK TROUT,1702,2.65,07/14/2005 12:00:00 AM
SENCEBALL,BEAVER,CUTTHROAT,497,1.79,10/05/2005 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1575,10.77,04/28/2005 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,2220,9.66,05/10/2005 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1150,10.28,05/25/2005 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,750,10.28,05/25/2005 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1357,10.28,06/10/2005 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1001,10.28,06/20/2005 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1001,10.28,06/20/2005 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,957,11.23,07/05/2005 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,562,9.89,07/05/2005 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1600,10.77,07/15/2005 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1579,10.39,08/05/2005 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1674,10.75,08/09/2005 12:00:00 AM
SEVIER R,SEVIER,BROWN TROUT,10001,5.39,07/21/2005 12:00:00 AM
SEVIER R,GARFIELD,BROWN TROUT,6007,5.39,07/21/2005 12:00:00 AM
SEVIER R,PIUTE,BROWN TROUT,6010,6.08,08/17/2005 12:00:00 AM
SEVIER R,GARFIELD,BROWN TROUT,3011,6.08,08/17/2005 12:00:00 AM
SEVIER R,SEVIER,BROWN TROUT,5002,6.08,08/17/2005 12:00:00 AM
"SEVIER R, E FK",PIUTE,BROWN TROUT,9175,5.23,06/23/2005 12:00:00 AM
"SEVIER R, E FK",PIUTE,BROWN TROUT,5823,5.47,06/30/2005 12:00:00 AM
"SEVIER R, E FK",GARFIELD,BROWN TROUT,3004,5.51,07/11/2005 12:00:00 AM
"SEVIER R, E FK",GARFIELD,BROWN TROUT,6009,5.51,07/11/2005 12:00:00 AM
"SEVIER R, E FK",GARFIELD,CUTTHROAT,5475,1.9,10/12/2005 12:00:00 AM
"SEVIER R, E FK",PIUTE,CUTTHROAT,5475,1.9,10/12/2005 12:00:00 AM
"SEVIER R, E FK",GARFIELD,CUTTHROAT,5475,1.9,10/12/2005 12:00:00 AM
SHEEP CR,DAGGETT,RAINBOW,351,9.869999999999999,06/27/2005 12:00:00 AM
SHEEP CR,DAGGETT,RAINBOW,351,9.869999999999999,06/27/2005 12:00:00 AM
SHEEP CR,DAGGETT,RAINBOW,346,9.9,07/22/2005 12:00:00 AM
SHEEP CR,DAGGETT,RAINBOW,346,9.9,07/22/2005 12:00:00 AM
SHINGLE MILL RES,SANPETE,RAINBOW,1000,10.77,06/29/2005 12:00:00 AM
SHINGLE MILL RES,SANPETE,RAINBOW,504,10.96,07/18/2005 12:00:00 AM
SILVER L,SALT LAKE,RAINBOW,1659,10.18,06/30/2005 12:00:00 AM
SILVER L,SALT LAKE,RAINBOW,2074,10.18,06/30/2005 12:00:00 AM
SILVER L,UTAH,BROOK TROUT,1501,2.65,07/14/2005 12:00:00 AM
SILVER L,SALT LAKE,BROOK TROUT,1501,2.65,07/19/2005 12:00:00 AM
SILVER L,SALT LAKE,RAINBOW,2341,9.9,07/21/2005 12:00:00 AM
SILVER L FLAT RES,UTAH,RAINBOW,1807,9.65,06/01/2005 12:00:00 AM
SILVER L FLAT RES,UTAH,RAINBOW,1807,9.65,06/02/2005 12:00:00 AM
SILVER L FLAT RES,UTAH,RAINBOW,2391,9.65,06/06/2005 12:00:00 AM
SILVER L FLAT RES,UTAH,BROOK TROUT,3003,2.28,06/23/2005 12:00:00 AM
SIX MILE POND,SANPETE,RAINBOW,1007,10.96,07/06/2005 12:00:00 AM
SIX MILE POND,SANPETE,RAINBOW,502,10.96,07/19/2005 12:00:00 AM
SIX MILE POND,SANPETE,RAINBOW,560,12.14,08/09/2005 12:00:00 AM
SKUTUMPA RES,SEVIER,RAINBOW,782,9.76,05/31/2005 12:00:00 AM
SKUTUMPA RES,SEVIER,RAINBOW,2005,5.12,05/31/2005 12:00:00 AM
SKYLERS POND,CACHE,RAINBOW,502,9.31,04/01/2005 12:00:00 AM
SKYLERS POND,CACHE,RAINBOW,251,9.31,04/18/2005 12:00:00 AM
SKYLERS POND,CACHE,BULLHEAD CHANNEL CAT,188,14.94,05/13/2005 12:00:00 AM
SKYLERS POND,CACHE,BULLHEAD CHANNEL CAT,125,17.88,05/26/2005 12:00:00 AM
SKYLERS POND,CACHE,BULLHEAD CHANNEL CAT,125,17.88,06/10/2005 12:00:00 AM
SKYLERS POND,CACHE,BULLHEAD CHANNEL CAT,125,17.88,06/23/2005 12:00:00 AM
SKYLERS POND,CACHE,BULLHEAD CHANNEL CAT,188,15.62,07/07/2005 12:00:00 AM
SKYLERS POND,CACHE,BULLHEAD CHANNEL CAT,375,14.94,07/18/2005 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,620,13.57,02/14/2005 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,749,9.99,03/17/2005 12:00:00 AM
SKYLINE P,WASHINGTON,BASS LARGEMOUTH,176,3.67,03/22/2005 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,499,10.28,05/03/2005 12:00:00 AM
SKYLINE P,WASHINGTON,SUNFISH BLUEGILL,100,8.550000000000001,09/07/2005 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,413,10.19,11/01/2005 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,240,16.09,12/09/2005 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,573,10.94,12/14/2005 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2052,9.529999999999999,05/24/2005 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2000,9.529999999999999,05/24/2005 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1013,10.36,07/05/2005 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1710,10.31,07/05/2005 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1114,10.36,07/06/2005 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,TIGER TROUT,2520,4.07,08/12/2005 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,TIGER TROUT,7560,4.07,08/12/2005 12:00:00 AM
SNOW L,SANPETE,RAINBOW,941,10.96,07/19/2005 12:00:00 AM
SOLITAIRE L NBS,WAYNE,CUTTHROAT,500,1.94,10/04/2005 12:00:00 AM
SOUP BOWL RES,SANPETE,RAINBOW,449,10.28,06/07/2005 12:00:00 AM
SOUP BOWL RES,SANPETE,RAINBOW,400,10.77,07/01/2005 12:00:00 AM
SOUP BOWL RES,SANPETE,RAINBOW,400,10.77,07/21/2005 12:00:00 AM
SOUP BOWL RES,SANPETE,TIGER TROUT,1280,4.14,07/29/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,144,14.06,03/07/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,340,13.57,03/07/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,249,9.14,04/07/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,251,9.210000000000001,04/19/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,503,9.36,05/23/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,1008,9.539999999999999,06/09/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,1000,10.28,06/24/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,1002,10.24,07/07/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,1000,10.77,07/18/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,500,10.39,08/02/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,500,10.39,08/18/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,535,10.14,09/01/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,500,11.08,09/16/2005 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,504,11.16,09/27/2005 12:00:00 AM
SPECTACLE L BTS,GARFIELD,BROOK TROUT,493,2.33,07/10/2005 12:00:00 AM
SPINNERS RES,SANPETE,TIGER TROUT,1512,4.07,08/12/2005 12:00:00 AM
SPIRIT L GR-3,DAGGETT,RAINBOW,1701,9.869999999999999,06/28/2005 12:00:00 AM
SPIRIT L GR-3,DAGGETT,RAINBOW,1600,9.9,07/21/2005 12:00:00 AM
SPIRIT L GR-3,DAGGETT,RAINBOW,1566,10.39,08/09/2005 12:00:00 AM
SPRING CR,CACHE,BROWN TROUT,4009,5.17,07/13/2005 12:00:00 AM
SPRING CR,WAYNE,BROWN TROUT,654,6.71,08/04/2005 12:00:00 AM
SPRING HILL P #1,SANPETE,RAINBOW,500,9.92,06/10/2005 12:00:00 AM
SPRING HILL P #1,SANPETE,RAINBOW,499,10.41,06/22/2005 12:00:00 AM
SPRING HILL P #1,SANPETE,RAINBOW,519,9.539999999999999,07/08/2005 12:00:00 AM
SPRING L,UTAH,RAINBOW,500,9.14,04/07/2005 12:00:00 AM
STATE MENTAL HOS PD,UTAH,RAINBOW,500,9.050000000000001,04/05/2005 12:00:00 AM
STATELINE RES,SUMMIT,RAINBOW,4682,9.529999999999999,05/24/2005 12:00:00 AM
STEINAKER RES,UINTAH,RAINBOW,3920,7.99,06/06/2005 12:00:00 AM
STEINAKER RES,UINTAH,RAINBOW,3920,7.99,06/06/2005 12:00:00 AM
