Water Name,County,Species,Quantity,Ave Length,Date
SCOFIELD RES,CARBON,RAINBOW,4080,7.84,11/05/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4080,7.84,11/05/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4080,7.84,11/05/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4080,7.84,11/05/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4080,7.84,11/05/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4080,7.84,11/06/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4080,7.84,11/06/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,2400,7.84,11/06/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,1440,7.84,11/06/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4080,7.84,11/06/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6300,6.16,11/12/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6525,6.16,11/12/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6525,6.16,11/12/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6300,6.16,11/12/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6300,6.16,11/12/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6525,6.16,11/12/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6300,6.2,11/12/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6300,6.2,11/12/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6300,6.2,11/12/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6300,6.16,11/12/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,4046,6.23,11/13/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,10500,5.81,11/13/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,10500,5.81,11/13/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6308,6.23,11/13/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6525,6.23,11/13/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6090,6.23,11/13/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6090,6.23,11/13/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6090,6.23,11/13/2008 12:00:00 AM
SCOUT L,IRON,RAINBOW,1295,9.5,06/12/2008 12:00:00 AM
SCOUT L Z-12,DUCHESNE,RAINBOW,400,10.28,07/02/2008 12:00:00 AM
SCOUT L Z-12,DUCHESNE,BROOK TROUT,998,2.97,07/10/2008 12:00:00 AM
SCOUT L Z-12,DUCHESNE,RAINBOW,400,10.77,07/10/2008 12:00:00 AM
SCOUT L Z-12,DUCHESNE,BROOK TROUT,997,3.04,07/10/2008 12:00:00 AM
SCOUT L Z-12,DUCHESNE,RAINBOW,400,10.28,07/17/2008 12:00:00 AM
SCOUT L Z-12,DUCHESNE,RAINBOW,398,10.28,07/22/2008 12:00:00 AM
SCOUT L Z-12,DUCHESNE,RAINBOW,408,10.14,07/29/2008 12:00:00 AM
SCOUT L Z-12,DUCHESNE,RAINBOW,341,10.14,08/04/2008 12:00:00 AM
SCOW L BR-12,SUMMIT,BROOK TROUT,1700,2.92,07/09/2008 12:00:00 AM
SENCEBALL,BEAVER,CUTTHROAT,526,2.21,09/23/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,2000,9.029999999999999,05/20/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,2000,9.529999999999999,06/10/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1680,10.6,06/16/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1357,9.699999999999999,07/03/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1355,10,07/22/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,TIGER TROUT,3990,4.49,07/30/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1034,10.77,08/05/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,942,11.68,08/20/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1099,11.68,08/21/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1116,10.88,09/11/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1119,11.49,09/25/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,RAINBOW,1338,10.39,10/29/2008 12:00:00 AM
SETTLEMENT CYN RES,TOOELE,TIGER TROUT,9588,4.05,10/30/2008 12:00:00 AM
SEVIER R,PIUTE,RAINBOW,500,9.81,06/17/2008 12:00:00 AM
SEVIER R,SEVIER,BROWN TROUT,8208,4.74,06/26/2008 12:00:00 AM
SEVIER R,GARFIELD,BROWN TROUT,5040,4.74,06/26/2008 12:00:00 AM
SEVIER R,PIUTE,RAINBOW,501,10.51,07/07/2008 12:00:00 AM
"SEVIER R, E FK",PIUTE,RAINBOW,1001,9.81,06/17/2008 12:00:00 AM
"SEVIER R, E FK",PIUTE,BROWN TROUT,9010,4.87,06/24/2008 12:00:00 AM
"SEVIER R, E FK",GARFIELD,BROWN TROUT,2710,4.87,06/24/2008 12:00:00 AM
"SEVIER R, E FK",GARFIELD,BROWN TROUT,2710,4.87,06/24/2008 12:00:00 AM
"SEVIER R, E FK",PIUTE,RAINBOW,999,10.51,07/07/2008 12:00:00 AM
"SEVIER R, E FK",GARFIELD,CUTTHROAT,5040,2.01,09/16/2008 12:00:00 AM
"SEVIER R, E FK",PIUTE,CUTTHROAT,5040,2.01,09/16/2008 12:00:00 AM
"SEVIER R, E FK",GARFIELD,CUTTHROAT,5040,2.01,09/16/2008 12:00:00 AM
SHADOW L A-52,SUMMIT,BROOK TROUT,1400,2.92,07/08/2008 12:00:00 AM
SHEEP CR,DAGGETT,RAINBOW,350,10,06/13/2008 12:00:00 AM
SHEEP CR,DAGGETT,RAINBOW,350,10,06/13/2008 12:00:00 AM
SHEEP CR,DAGGETT,RAINBOW,364,9.789999999999999,07/01/2008 12:00:00 AM
SHEEP CR,DAGGETT,RAINBOW,364,9.789999999999999,07/01/2008 12:00:00 AM
SHEEP CR L,DAGGETT,CUTTHROAT,1080,6.14,06/26/2008 12:00:00 AM
SHEEP CR L,DAGGETT,CUTTHROAT,2001,5.31,06/26/2008 12:00:00 AM
"SHINGLE CR,EAST A-39",SUMMIT,TIGER TROUT,396,2.75,07/09/2008 12:00:00 AM
SHINGLE MILL RES,SANPETE,RAINBOW,1000,9.94,06/24/2008 12:00:00 AM
SHINGLE MILL RES,SANPETE,RAINBOW,499,8.98,07/11/2008 12:00:00 AM
SHORT L SB,WASHINGTON,CUTTHROAT,502,2.13,09/23/2008 12:00:00 AM
SILVER L,SALT LAKE,BROOK TROUT,1495,2.79,07/02/2008 12:00:00 AM
SILVER L,SALT LAKE,RAINBOW,2001,10.28,07/02/2008 12:00:00 AM
SILVER L,UTAH,BROOK TROUT,1500,2.92,07/11/2008 12:00:00 AM
SILVER L,SALT LAKE,RAINBOW,1700,10.28,07/18/2008 12:00:00 AM
SILVER L,UTAH,GRAYLING ARCTIC,2500,1.17,07/28/2008 12:00:00 AM
SILVER L,SALT LAKE,RAINBOW,1500,10.14,07/29/2008 12:00:00 AM
SILVER L,SALT LAKE,RAINBOW,1403,10.050000000000001,08/12/2008 12:00:00 AM
SILVER L,SALT LAKE,RAINBOW,1401,10.6,08/27/2008 12:00:00 AM
SILVER L FLAT RES,UTAH,RAINBOW,1501,9.68,06/04/2008 12:00:00 AM
SILVER L FLAT RES,UTAH,RAINBOW,1495,10.28,06/16/2008 12:00:00 AM
SILVER L FLAT RES,UTAH,RAINBOW,1400,10.77,07/17/2008 12:00:00 AM
SILVER L FLAT RES,UTAH,RAINBOW,702,10.28,07/21/2008 12:00:00 AM
SILVER L FLAT RES,UTAH,BROOK TROUT,2998,2.88,07/30/2008 12:00:00 AM
SILVER L FLAT RES,UTAH,RAINBOW,1567,10.28,07/30/2008 12:00:00 AM
SILVER L FLAT RES,UTAH,RAINBOW,1102,10.14,08/05/2008 12:00:00 AM
SIX MILE POND,SANPETE,RAINBOW,2000,9.050000000000001,06/27/2008 12:00:00 AM
SKUTUMPA RES,SEVIER,RAINBOW,2007,5.11,05/28/2008 12:00:00 AM
SKUTUMPA RES,SEVIER,RAINBOW,1302,9.44,05/28/2008 12:00:00 AM
SKYLERS POND,CACHE,RAINBOW,501,8.619999999999999,04/03/2008 12:00:00 AM
SKYLERS POND,CACHE,RAINBOW,500,8.779999999999999,04/17/2008 12:00:00 AM
SKYLERS POND,CACHE,RAINBOW,500,9.36,05/09/2008 12:00:00 AM
SKYLERS POND,CACHE,RAINBOW ALBINO,200,8.77,05/15/2008 12:00:00 AM
SKYLERS POND,CACHE,RAINBOW,666,11.86,09/23/2008 12:00:00 AM
SKYLERS POND,CACHE,RAINBOW,645,10.52,10/21/2008 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,896,7.37,01/18/2008 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,12,26.79,01/18/2008 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,5,28.33,02/22/2008 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,691,8.15,02/22/2008 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,900,8.42,03/27/2008 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,207,15.31,04/03/2008 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,605,9.82,11/04/2008 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,514,9.699999999999999,11/20/2008 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW ALBINO,219,8.36,12/10/2008 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,301,10.29,12/10/2008 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW ALBINO,180,8.61,12/22/2008 12:00:00 AM
SKYLINE P,WASHINGTON,RAINBOW,263,10.23,12/22/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1575,11.26,05/28/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,963,11.26,05/28/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1050,11.26,05/28/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,525,9.68,06/02/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1456,10.98,06/09/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1403,9.93,06/23/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,TIGER TROUT,10080,2.75,07/09/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2000,10.77,07/09/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1099,10.28,07/22/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1402,10.14,08/05/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1401,10.07,08/19/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,GRAYLING ARCTIC,10118,1.56,08/19/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1607,10.6,09/01/2008 12:00:00 AM
SMITH-MOREHOUSE RES,SUMMIT,TIGER TROUT,2346,15.36,10/01/2008 12:00:00 AM
SMITHFIELD CR,CACHE,RAINBOW,500,9.029999999999999,05/20/2008 12:00:00 AM
SMITHS FK PASS L G14,SUMMIT,TIGER TROUT,5196,2.75,07/09/2008 12:00:00 AM
SNOW L,SANPETE,RAINBOW,998,8.98,07/10/2008 12:00:00 AM
SOLITAIRE L NBS,WAYNE,CUTTHROAT,526,2.21,09/23/2008 12:00:00 AM
SONNY L X-12,DUCHESNE,BROOK TROUT,400,2.92,07/08/2008 12:00:00 AM
SOUP BOWL RES,SANPETE,RAINBOW ALBINO,100,9.880000000000001,06/11/2008 12:00:00 AM
SOUP BOWL RES,SANPETE,RAINBOW,501,9.36,06/11/2008 12:00:00 AM
SOUP BOWL RES,SANPETE,RAINBOW,250,9.81,06/18/2008 12:00:00 AM
SOUP BOWL RES,SANPETE,RAINBOW ALBINO,99,10.47,06/18/2008 12:00:00 AM
SOUP BOWL RES,SANPETE,RAINBOW,250,8.98,07/09/2008 12:00:00 AM
SOUP BOWL RES,SANPETE,RAINBOW ALBINO,99,10.16,07/09/2008 12:00:00 AM
SOUP BOWL RES,SANPETE,TIGER TROUT,999,4.19,07/18/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW ALBINO,499,9.460000000000001,04/15/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,1000,11.12,04/15/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,1000,11.73,04/30/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW ALBINO,241,9.52,05/21/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,983,11.12,05/21/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW ALBINO,501,10.52,06/03/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,1000,9.68,06/03/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW ALBINO,501,10.67,06/16/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,1001,10.28,06/16/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,1000,10.28,07/21/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,999,10.44,07/30/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW ALBINO,400,11.06,07/30/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,1505,10.59,08/05/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,999,10.050000000000001,08/11/2008 12:00:00 AM
SPANISH OAKS P,UTAH,RAINBOW,601,10.6,09/02/2008 12:00:00 AM
SPECTACLE L BTS,GARFIELD,BROOK TROUT,510,3.2,07/07/2008 12:00:00 AM
SPIRIT L GR-3,DAGGETT,RAINBOW,2000,9.92,06/24/2008 12:00:00 AM
SPIRIT L GR-3,DAGGETT,RAINBOW,1833,9.92,07/23/2008 12:00:00 AM
SPIRIT L GR-3,DAGGETT,RAINBOW,900,10.98,08/26/2008 12:00:00 AM
SPIRIT L GR-3,DAGGETT,RAINBOW,987,10.98,08/28/2008 12:00:00 AM
SPRING HILL P #1,SANPETE,RAINBOW,499,9.81,06/12/2008 12:00:00 AM
SPRING HILL P #1,SANPETE,RAINBOW,499,9.050000000000001,06/27/2008 12:00:00 AM
SPRING HILL P #1,SANPETE,RAINBOW,499,8.98,07/11/2008 12:00:00 AM
SPRING HILL P #1,SANPETE,RAINBOW,500,9.75,07/25/2008 12:00:00 AM
SPRING L,UTAH,BROOK TROUT,408,17.100000000000001,01/10/2008 12:00:00 AM
SPRING L,UTAH,RAINBOW,1401,9.76,04/03/2008 12:00:00 AM
SPRING L,UTAH,RAINBOW ALBINO,501,9.300000000000001,04/03/2008 12:00:00 AM
SPRING L,UTAH,RAINBOW,502,9.64,04/24/2008 12:00:00 AM
SPRING L,UTAH,RAINBOW ALBINO,600,9.300000000000001,04/24/2008 12:00:00 AM
SPRING L,UTAH,RAINBOW,1001,9.880000000000001,05/06/2008 12:00:00 AM
SPRING L,UTAH,RAINBOW,1000,9.57,05/19/2008 12:00:00 AM
SPRING L,UTAH,RAINBOW,1001,9.81,06/12/2008 12:00:00 AM
SPRING L,UTAH,RAINBOW,3001,4.61,09/10/2008 12:00:00 AM
SPRING L,UTAH,RAINBOW,228,14.9,11/19/2008 12:00:00 AM
SQUAW L X-95,DUCHESNE,BROOK TROUT,1040,2.92,07/10/2008 12:00:00 AM
STATE MENTAL HOS PD,UTAH,RAINBOW,499,9.81,04/28/2008 12:00:00 AM
STATELINE RES,SUMMIT,RAINBOW,7020,9.789999999999999,06/27/2008 12:00:00 AM
STATELINE RES,SUMMIT,RAINBOW,1980,9.92,07/08/2008 12:00:00 AM
STEED POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,08/28/2008 12:00:00 AM
STEED POND,DAVIS,RAINBOW,160,14.64,11/18/2008 12:00:00 AM
STEED POND,DAVIS,RAINBOW,168,14.9,11/18/2008 12:00:00 AM
STEINAKER RES,UINTAH,RAINBOW,17738,8.26,05/06/2008 12:00:00 AM
STEINAKER RES,UINTAH,RAINBOW,17264,8.050000000000001,05/06/2008 12:00:00 AM
STEINAKER RES,UINTAH,RAINBOW,67,9.550000000000001,06/30/2008 12:00:00 AM
STEWART L X-79,DUCHESNE,CUTTHROAT,952,1.42,09/24/2008 12:00:00 AM
STILLWATER FK,SUMMIT,RAINBOW,644,10.28,07/02/2008 12:00:00 AM
STILLWATER FK,SUMMIT,RAINBOW,500,10.77,07/17/2008 12:00:00 AM
STILLWATER FK,SUMMIT,RAINBOW,499,10.28,07/22/2008 12:00:00 AM
STILLWATER FK,SUMMIT,RAINBOW,499,10.14,08/04/2008 12:00:00 AM
STODDARD SLOUGH,MORGAN,RAINBOW,500,9.029999999999999,05/22/2008 12:00:00 AM
STODDARD SLOUGH,MORGAN,RAINBOW,502,9.52,06/05/2008 12:00:00 AM
STODDARD SLOUGH,MORGAN,RAINBOW,500,10.6,06/17/2008 12:00:00 AM
STODDARD SLOUGH,MORGAN,RAINBOW,500,10.14,06/30/2008 12:00:00 AM
STONE L FL,SEVIER,BROOK TROUT,213,3.2,07/07/2008 12:00:00 AM
STRAIGHT CYN CR,EMERY,BROWN TROUT,2246,4.4,06/25/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,2388,7.37,01/14/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,1208,8.26,02/12/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,1200,7.92,02/13/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,700,13.57,02/26/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,120,14.64,03/05/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,450,13.57,03/05/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,420,16.09,03/14/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,228,16.09,03/19/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,240,14.64,03/19/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,315,15.31,04/03/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,1073,8.98,04/10/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,1530,9.220000000000001,04/10/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,1040,9.27,10/09/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,1009,9.82,11/05/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,921,9.619999999999999,11/17/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW ALBINO,332,8.36,12/11/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,503,10.29,12/11/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,438,10.23,12/23/2008 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW ALBINO,334,8.61,12/23/2008 12:00:00 AM
"STRAWBERRY R, UPPER",WASATCH,CUTTHROAT,41200,2.4,09/10/2008 12:00:00 AM
"STRAWBERRY R, UPPER",WASATCH,CUTTHROAT,53500,2.37,09/10/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5610,6.95,04/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5100,6.95,04/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5100,6.95,04/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5440,6.95,04/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,3600,8.220000000000001,05/07/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,3600,8.220000000000001,05/07/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,3360,8.41,05/09/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,3360,8.41,05/09/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,13640,8.48,05/09/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,3760,8.1,05/15/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,13680,7.22,05/15/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,11280,8.1,05/15/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,10800,8.220000000000001,05/19/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,10800,8.220000000000001,05/19/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3850,8.9,05/20/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14980,7.76,05/20/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3850,8.9,05/20/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3520,8.9,05/20/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3850,8.9,05/20/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3520,8.9,05/20/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3520,8.9,05/20/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3850,8.9,05/20/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3520,19.16,05/20/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,2675,7.76,05/21/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,10700,7.76,05/21/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3740,8.9,05/21/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3740,8.9,05/21/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3784,8.9,05/21/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3784,8.9,05/21/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,5175,8.16,05/22/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,KOKANEE,133250,3.56,05/23/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,KOKANEE,32800,3.56,05/23/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,KOKANEE,33620,3.56,05/23/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5434,6.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5100,7.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5434,6.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5016,6.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5016,6.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5016,6.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5434,6.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5434,6.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3344,6.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5100,7.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5100,7.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5100,7.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5100,7.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5100,7.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5100,7.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5100,7.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5434,6.99,05/27/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,2600,7.78,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,1640,9.11,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3280,9.11,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3280,9.11,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3280,9.11,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,6156,6.79,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,6156,6.79,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5928,6.79,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4640,8.09,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4640,8.09,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4640,8.09,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4640,8.09,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5075,8.09,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5075,8.09,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5075,8.09,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5075,8.09,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5928,6.79,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5928,6.79,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,2280,6.79,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5525,7.78,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5525,7.78,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5525,7.78,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5525,7.78,05/28/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4080,8.65,05/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4080,8.65,05/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4080,8.65,05/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4560,8.65,05/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4560,8.65,05/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,4560,8.65,05/29/2008 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5440,7.67,05/29/2008 12:00:00 AM
